ID,Name,Start Date,End Date,Termination Type,Department,Location
61231191,Dustin Williams,2023-12-26,2023-12-31,Involuntary,Accounting,"Los Angeles, California"
90377460,Nathan Malone,2022-02-06,,,IT,Chicago (IL)
30438157,Jessica Hall,2020-06-08,2021-10-28,Involuntary,IT,"San Jose, CA"
85938446,Michael Cortez,2019-07-15,,,Accounting,TX - Dallas
25567101,Mrs. Amy Sharp,2020-01-27,2022-01-25,Voluntary,Sales,"San Jose, California"
50491959,David Walker,2023-12-14,,,IT,New York (New York)
59391931,Trevor Ross,2020-01-23,2023-01-04,Voluntary,Marketing,"San Diego, California"
57774766,Evelyn Pacheco,2023-07-06,2023-09-23,Voluntary,IT,San Antonio (Texas)
98515138,Devon Roberts,2023-10-13,,,IT,"Philadelphia, Pennsylvania"
76635859,Andrea Taylor,2019-04-19,,,Accounting,Chicago (IL)
47391779,Jon Russo,2021-08-19,2022-08-01,Involuntary,IT,"Phoenix, Arizona"
49584752,Christopher Smith,2023-08-20,,,IT,"Houston, TX"
14678712,Leroy Walker,2022-09-29,2023-03-06,Voluntary,Accounting,"San Diego, CA"
72123325,Tammy Edwards,2022-09-08,,,Accounting,"San Diego, California"
72968365,Bryan Thomas,2023-11-03,,,IT,"San Diego, California"
52801230,Debbie Carrillo,2022-10-14,,,Sales,"San Diego, CA"
03416549,Phillip Kelly,2021-07-08,2022-03-27,Involuntary,Marketing,"Philadelphia, PA"
44012665,Abigail Wilson,2019-08-25,,,Engineering,"Houston, TX"
11649802,Jennifer Hudson,2021-05-25,,,Sales,"San Diego, California"
40420316,Robert Keith,2020-08-29,,,Sales,"Dallas, TX"
26697397,Lindsay Martinez,2023-05-15,,,Customer Service,San Diego (California)
88376562,Nicole Hardy,2020-03-11,,,Marketing,Arizona - Phoenix
85287877,Teresa Norris,2019-01-06,,,Marketing,Illinois - Chicago
46239992,William Casey,2019-02-23,,,Marketing,"New York, NY"
98923525,Barbara Hester,2022-10-18,,,IT,"Dallas, Texas"
39613215,Tracey Gonzalez,2022-03-20,,,Marketing,"San Antonio, TX"
43851499,Jacqueline Dickerson,2021-03-13,2022-11-15,Involuntary,Marketing,"Chicago, IL"
16625934,Teresa Allen,2022-02-12,2022-09-21,Involuntary,IT,"Chicago, IL"
20855595,Richard Nicholson,2019-06-05,2020-10-05,Voluntary,Accounting,"Los Angeles, California"
62092889,William Barrett,2023-02-22,,,Sales,Phoenix (Arizona)
44769201,Holly Valentine,2020-10-21,,,Accounting,San Antonio (Texas)
12103710,Christine Singh,2020-04-22,2021-12-28,Involuntary,Customer Service,NY - New York
81722504,Dawn Burke,2021-08-03,2023-01-17,Voluntary,Customer Service,"Houston, TX"
79478791,Joshua Lopez,2019-04-06,2022-11-26,Voluntary,Customer Service,San Diego (CA)
07698470,Jennifer Stewart,2023-05-07,2023-12-19,Voluntary,Customer Service,"Phoenix, AZ"
70532310,Michael Berg,2023-09-28,2023-11-21,Voluntary,Marketing,TX - Houston
18392711,Phillip Byrd,2023-01-30,2023-09-05,Voluntary,Engineering,"San Diego, CA"
53402483,Sylvia Dalton,2021-09-24,,,Accounting,Philadelphia (Pennsylvania)
79583789,Sara Carroll,2019-03-26,,,IT,"Phoenix, Arizona"
99013659,David Andrews,2021-10-22,,,IT,"San Diego, California"
64992427,Amber Kennedy,2022-01-27,,,IT,"San Jose, CA"
14055959,Alicia Wagner,2023-02-03,2023-08-30,Involuntary,Marketing,Philadelphia (PA)
63698421,Jeremy Smith,2020-06-14,,,Engineering,"Phoenix, Arizona"
72825680,Mariah Robles,2022-08-20,2023-11-05,Voluntary,Engineering,"Los Angeles, California"
91860377,Mario Green,2021-09-11,,,Engineering,AZ - Phoenix
35594952,Susan Turner,2023-03-02,2023-12-24,Voluntary,Marketing,"New York, NY"
13041122,Pamela Weaver,2022-05-15,2022-11-16,Voluntary,Engineering,"Houston, TX"
22398442,Elizabeth Gay,2019-11-05,2022-02-19,Voluntary,Customer Service,New York (NY)
67390919,Lisa Salazar MD,2019-01-31,2020-09-12,Voluntary,Accounting,Chicago (IL)
39807634,Tiffany Jackson,2019-04-24,2023-05-10,Involuntary,Marketing,TX - Houston
41098278,Kelly Haynes,2022-09-02,,,Sales,"San Antonio, Texas"
20073764,Heather Matthews,2019-02-25,,,IT,AZ - Phoenix
28956528,Robert Cooper,2021-02-05,,,IT,"Dallas, TX"
68281336,Linda Fernandez,2019-05-01,,,Accounting,TX - Dallas
80956359,Mark Wallace,2021-07-09,,,Accounting,"San Diego, CA"
00969589,Sarah Banks,2021-06-17,,,Engineering,NY - New York
79010043,Elizabeth Williams,2022-06-08,,,Engineering,"San Antonio, Texas"
47169589,Paul Tyler,2023-11-16,,,IT,Philadelphia (PA)
65359669,Mark Vega,2021-01-27,,,IT,Philadelphia (Pennsylvania)
96809145,Vickie Anderson,2022-06-03,,,Sales,Philadelphia (Pennsylvania)
93691354,Kristin Brandt,2022-04-02,,,IT,San Antonio (TX)
56629389,Brian Ramirez,2023-07-22,2023-09-21,Voluntary,Sales,Houston (TX)
20514015,Christopher Rubio,2020-07-27,2022-07-11,Involuntary,Marketing,Philadelphia (Pennsylvania)
40818906,David Bird,2022-09-02,2023-02-01,Voluntary,Sales,"Philadelphia, PA"
72340308,Megan Orr,2023-08-05,2023-08-13,Voluntary,Sales,"Los Angeles, CA"
74121930,Glenn Gallegos,2019-06-12,2019-11-21,Voluntary,Customer Service,Phoenix (Arizona)
07522584,Rebecca Roman,2023-07-14,2023-09-14,Voluntary,IT,"Dallas, TX"
26192556,Andrew Hahn,2022-04-20,,,Customer Service,Phoenix (AZ)
78068346,Cody Lopez,2021-08-09,2021-09-14,Involuntary,Marketing,"Dallas, Texas"
92038469,Nancy Bradford,2020-10-29,2022-08-05,Voluntary,Sales,Philadelphia (PA)
94294721,Clayton Blankenship,2019-06-11,,,IT,"Phoenix, AZ"
25265074,John Mack,2022-06-29,2022-10-14,Voluntary,Marketing,"Los Angeles, CA"
87813296,Justin Brooks,2022-11-18,,,IT,"San Jose, California"
99955241,Richard Potter,2019-07-29,2023-07-19,Involuntary,Accounting,"San Antonio, TX"
23881292,Roger Johnson,2020-12-03,2023-02-16,Voluntary,Customer Service,"New York, New York"
19413517,Gregory Chambers,2019-11-10,2020-12-20,Voluntary,Customer Service,"Dallas, TX"
25795613,Elizabeth Rowland,2021-09-27,2022-12-03,Involuntary,IT,New York - New York
17900865,Kristopher Curtis,2021-07-17,2021-12-12,Involuntary,Marketing,"Houston, Texas"
66890828,Tina Taylor,2021-05-23,,,IT,"Dallas, TX"
16706753,Christopher Hanna,2022-12-28,,,IT,California - Los Angeles
33096759,Paul Wilson,2023-09-18,,,Accounting,San Jose (California)
23436274,Mariah Eaton,2020-05-02,,,IT,"San Jose, California"
49491123,Brent Rojas,2022-04-14,,,Sales,Philadelphia (Pennsylvania)
95746806,Carl Harper,2022-06-05,2023-02-27,Voluntary,IT,Texas - San Antonio
10204416,Lauren Walker,2019-10-13,,,Engineering,New York (NY)
81987137,Melissa Grant,2021-08-25,2022-10-15,Voluntary,Marketing,New York - New York
44916841,Christopher Paul,2019-08-01,,,Sales,Houston (Texas)
85673000,Jennifer Smith,2020-01-21,2021-03-03,Voluntary,Engineering,"Philadelphia, Pennsylvania"
17659165,Rachel Jones,2022-06-03,2022-11-29,Voluntary,Accounting,Illinois - Chicago
19511824,Steven Martin,2019-02-03,,,Sales,"Dallas, Texas"
45307112,Courtney Baker,2020-07-17,2023-02-04,Involuntary,Sales,"Dallas, Texas"
61510042,James Padilla,2020-08-20,2021-06-06,Involuntary,Accounting,"New York, NY"
79260395,William Juarez,2019-12-05,2021-03-10,Voluntary,Sales,San Diego (California)
31068215,William Ramos,2019-11-25,,,Engineering,PA - Philadelphia
00997237,Luke Moore,2021-09-21,2023-02-27,Involuntary,IT,"Dallas, TX"
82364558,Sharon Reynolds,2020-11-12,2022-05-30,Voluntary,Marketing,Phoenix (Arizona)
71922444,Sandra Rivera,2019-05-06,2023-09-14,Involuntary,Sales,"Los Angeles, CA"
49911471,Marc White,2023-12-30,,,IT,Los Angeles (California)
18572253,Pamela Gutierrez,2022-04-29,,,Engineering,"San Antonio, Texas"
34130134,Cassandra Mitchell,2020-01-07,,,Sales,San Antonio (TX)
89149715,Sarah Wolfe,2020-06-25,2021-02-07,Involuntary,Accounting,"San Jose, CA"
49737182,Kenneth Knight,2023-06-26,,,Customer Service,Chicago (Illinois)
92668927,Kelly Gilbert,2019-01-08,2020-11-18,Voluntary,Engineering,"Philadelphia, PA"
38668340,Christopher Taylor,2019-03-25,,,IT,New York (New York)
53959198,Mary Wells,2023-07-14,2023-09-23,Involuntary,IT,"Houston, Texas"
13718432,Angelica Tucker,2022-06-07,,,Engineering,"Chicago, IL"
49044831,Kyle Garza,2020-12-03,2023-12-27,Voluntary,Sales,San Antonio (Texas)
87858386,Justin Carter,2021-09-09,2022-08-21,Voluntary,Engineering,Pennsylvania - Philadelphia
10597168,Aaron Webb,2023-03-10,2023-06-03,Voluntary,Sales,Los Angeles (CA)
71059200,Michael Preston,2020-05-26,,,Marketing,Houston (TX)
05937354,Brandon Edwards,2022-07-15,2023-09-13,Voluntary,Engineering,"Houston, TX"
37241090,Thomas Garcia,2023-09-12,,,Marketing,Phoenix (Arizona)
18321840,Donna Boone,2020-04-08,,,Accounting,"San Antonio, TX"
54038914,Stephanie Williams,2023-05-02,2023-08-23,Voluntary,Customer Service,Los Angeles (California)
26268514,Abigail Miller,2021-01-07,2022-06-03,Involuntary,Engineering,Houston (TX)
08359465,Sarah Mueller,2022-05-21,,,IT,"San Antonio, Texas"
42980984,Shannon Jones,2019-06-08,,,Marketing,"San Diego, California"
63209095,Andre Pace,2023-09-24,,,Accounting,San Jose (California)
55564348,Kristen Matthews,2020-02-21,2022-08-04,Involuntary,Customer Service,Dallas (TX)
21424480,Melanie Preston,2022-01-20,2023-09-09,Involuntary,Sales,CA - Los Angeles
26108730,Eric Shaffer,2023-06-08,2023-12-23,Voluntary,Accounting,"Dallas, Texas"
66951648,Stephanie Peterson,2020-07-24,,,Customer Service,Philadelphia (Pennsylvania)
37038976,Timothy Walker,2020-03-03,,,Marketing,"Dallas, Texas"
13187102,Valerie Sharp,2020-02-27,,,Sales,New York (New York)
35879719,Eric Elliott,2023-07-18,2023-10-10,Voluntary,Marketing,"Phoenix, AZ"
79268453,Christopher George,2023-09-20,2023-11-30,Voluntary,IT,Chicago (Illinois)
64251934,Eric Barker,2020-09-14,2022-05-03,Voluntary,IT,"Houston, TX"
37221735,Eric Walker,2022-03-08,2023-07-31,Involuntary,Sales,"New York, New York"
16194159,Brenda Smith,2022-02-20,,,IT,Dallas (TX)
08037181,Vanessa Maddox,2019-04-18,,,Marketing,New York (NY)
52324273,Robert Herrera,2020-03-28,,,Accounting,"Los Angeles, CA"
68120968,Kiara Stout,2022-05-06,2022-11-25,Involuntary,IT,"New York, New York"
73504238,Stephen Ho,2019-04-09,2021-05-16,Involuntary,IT,"Chicago, IL"
64030859,Darryl Hernandez,2023-11-29,,,Accounting,"San Jose, California"
03670949,Lauren Kim,2019-12-23,,,Customer Service,New York (New York)
07386490,Justin King,2020-12-24,,,IT,"Philadelphia, PA"
99236165,Tracy Smith,2023-04-27,2023-11-13,Involuntary,IT,"Houston, TX"
50829942,Karen Jackson DVM,2021-07-08,2022-11-06,Involuntary,Customer Service,"San Antonio, TX"
97497250,Richard Roy,2020-11-12,2023-06-16,Voluntary,Engineering,Phoenix (AZ)
47201979,John Johnson,2020-03-31,2021-12-17,Involuntary,Accounting,"Chicago, Illinois"
48357022,Brandon Stewart,2022-03-21,2022-05-29,Involuntary,IT,"San Antonio, TX"
93070992,David Walters,2021-12-24,,,Customer Service,"Philadelphia, Pennsylvania"
11828593,Steven Carrillo,2020-11-08,,,Sales,"Dallas, Texas"
92454887,Kevin Thomas,2020-11-06,2022-07-30,Voluntary,Sales,"Dallas, Texas"
18468305,Donna Williams,2020-05-07,2022-01-26,Voluntary,Sales,"San Diego, CA"
46533975,Miss Gina Walton,2019-09-11,,,Marketing,Phoenix (AZ)
37969334,Kim Carter,2020-11-01,,,Accounting,"San Diego, CA"
11783648,Rhonda Williams,2019-08-02,2019-08-24,Voluntary,Sales,Chicago (Illinois)
64764507,Sarah Proctor,2023-07-05,2023-11-09,Involuntary,Sales,"New York, New York"
51019679,Sarah Moore,2020-04-26,,,Customer Service,TX - Dallas
09954261,Mr. David Mercado,2022-08-10,2022-10-21,Voluntary,Engineering,"New York, New York"
17457235,Laura Mosley,2021-05-01,,,Engineering,"San Antonio, TX"
92274303,Maria Henderson,2023-06-04,2023-09-21,Involuntary,IT,San Jose (California)
72672056,Bryan Newman,2022-08-23,,,Engineering,"San Jose, California"
01248836,Kimberly Valenzuela,2019-11-04,2022-05-22,Voluntary,Marketing,"San Jose, CA"
55938289,Mark Clark,2022-10-23,,,Engineering,"Philadelphia, Pennsylvania"
90032117,Whitney Ochoa,2020-05-19,2022-06-19,Voluntary,Marketing,San Diego (CA)
72659281,James Cox,2020-08-30,,,IT,"Phoenix, Arizona"
88436474,Crystal James,2021-07-22,,,Marketing,"Dallas, Texas"
30885477,Andrew Avila,2023-10-30,2023-12-30,Voluntary,Engineering,New York (New York)
20452413,Dennis Huffman,2021-02-11,,,Engineering,San Diego (California)
15745914,Tammy Lee,2022-03-16,2022-11-28,Voluntary,Accounting,Phoenix (Arizona)
08770248,Margaret Tanner,2022-02-19,,,IT,"Chicago, IL"
46460774,Joshua Jones,2019-12-08,2023-07-30,Voluntary,IT,Phoenix (AZ)
90244473,Jeanette Garcia,2022-07-29,,,Engineering,San Diego (CA)
01592231,Mary Whitney,2023-01-08,,,Engineering,"San Diego, CA"
12513133,Karen Ortiz,2019-12-25,2022-10-14,Involuntary,Engineering,San Diego (California)
73284725,Terry Barajas,2020-04-06,,,Engineering,Illinois - Chicago
29738899,Laura Robertson,2019-10-21,,,Engineering,San Jose (CA)
71947922,Jessica King,2022-07-04,2022-10-23,Voluntary,Marketing,San Diego (CA)
94863740,Edward Taylor,2019-09-21,,,Sales,Chicago (Illinois)
04809281,Becky King,2023-01-04,2023-03-28,Involuntary,Engineering,"Phoenix, AZ"
30885968,Tonya Ellis,2019-10-30,,,Engineering,"Phoenix, Arizona"
31936765,Michelle Sullivan MD,2023-08-23,2023-09-26,Voluntary,Engineering,"Phoenix, Arizona"
64929190,Christina Perez,2023-11-24,2023-12-19,Voluntary,Engineering,"Chicago, IL"
08470496,Gabriel Andrews,2020-09-10,,,Accounting,"San Antonio, Texas"
26801296,Brandi Cunningham,2019-02-02,,,Marketing,"Houston, TX"
52904576,Kathryn Scott,2022-09-10,,,Marketing,"Chicago, IL"
61472672,Sarah Short,2019-06-08,2020-06-27,Involuntary,Sales,Phoenix (Arizona)
40811698,Stephanie Mcintosh,2021-01-29,,,Accounting,"Los Angeles, CA"
57279296,Jack Mills,2023-07-24,,,Accounting,"Dallas, TX"
55556768,Caleb Jackson,2021-11-02,,,Accounting,San Diego (California)
05278942,Tiffany Flores,2019-11-25,2023-04-14,Voluntary,Sales,Pennsylvania - Philadelphia
86155338,Corey Garcia,2022-12-02,2022-12-09,Involuntary,Engineering,San Diego (California)
81156555,Ashley Schaefer,2020-01-08,,,Marketing,"San Diego, CA"
00965570,Benjamin White,2022-05-26,2023-06-13,Voluntary,IT,"San Jose, CA"
00196232,Rachel Miller,2020-02-09,2020-08-07,Voluntary,Accounting,San Diego (CA)
95742331,Christopher Cole,2022-05-24,2022-11-16,Voluntary,IT,Houston (Texas)
42209422,Hannah Williamson,2020-06-15,2023-11-26,Voluntary,Marketing,Dallas (Texas)
35551615,Helen Jones,2020-03-28,2020-07-10,Involuntary,Marketing,Chicago (Illinois)
97679961,Beth Ellis,2023-05-21,,,Customer Service,CA - Los Angeles
45356674,Ashley Thomas,2022-07-20,,,Accounting,"Phoenix, Arizona"
16377681,Vicki Harper,2020-11-27,,,Marketing,Los Angeles (California)
72091898,Tanner Ortiz,2023-07-28,2023-10-09,Voluntary,IT,TX - Houston
01656330,Destiny Bishop,2023-07-12,2023-09-17,Voluntary,Customer Service,"Phoenix, AZ"
59295516,Kimberly Sharp,2020-03-19,2023-08-12,Involuntary,IT,"Los Angeles, California"
02729225,John Moss,2023-07-08,,,IT,"San Antonio, Texas"
88597173,Kiara Sexton,2021-12-29,,,Customer Service,"Phoenix, Arizona"
31097471,Michelle Caldwell,2020-09-04,,,IT,Dallas (TX)
17812304,Jennifer Robinson,2020-10-18,,,Marketing,San Antonio (TX)
55426730,Jennifer Glass,2023-11-01,2023-12-10,Involuntary,Sales,"Houston, TX"
11087929,Kelly Phillips,2023-01-02,2023-01-21,Voluntary,Accounting,Los Angeles (California)
30655923,Susan Garcia,2019-07-23,,,Sales,"San Antonio, Texas"
46218721,John Erickson,2021-05-16,,,Accounting,Illinois - Chicago
22442198,Amanda Barber,2022-10-08,,,Customer Service,TX - Houston
21230085,Bridget Bell,2020-10-23,,,Accounting,Illinois - Chicago
29600203,Rebecca Marquez,2022-12-15,,,Engineering,"Chicago, IL"
08866415,Victoria Burgess,2022-05-01,2022-11-16,Involuntary,Sales,"San Jose, CA"
53782043,Derek Wright,2021-10-29,2022-03-07,Involuntary,Marketing,"Phoenix, AZ"
50372848,Patricia Young PhD,2023-08-04,2023-09-24,Involuntary,Accounting,Pennsylvania - Philadelphia
81738840,Ryan Warren,2020-02-15,2023-05-20,Voluntary,Marketing,Chicago (Illinois)
49731690,Patty Allen,2023-09-18,,,Sales,CA - Los Angeles
82882399,Patricia Tucker,2020-06-21,2022-09-12,Involuntary,Engineering,"San Diego, CA"
93679614,Mark Taylor,2019-07-10,2022-11-12,Voluntary,Engineering,"Houston, TX"
05885045,Richard George,2020-08-21,,,IT,"San Antonio, Texas"
53992761,Nicole Chung,2023-07-17,2023-08-18,Involuntary,Accounting,"San Antonio, TX"
24680788,Chase Young MD,2020-03-08,,,Accounting,Phoenix (Arizona)
52385286,Erica Brown,2019-11-10,,,IT,"San Antonio, Texas"
44559575,Jessica Smith,2023-11-04,,,Engineering,"Phoenix, AZ"
51167979,Tiffany Jackson,2020-07-05,,,Marketing,"New York, New York"
70653293,Christina Simon,2019-07-01,2023-11-06,Involuntary,Engineering,"Phoenix, AZ"
79689162,John Hunt,2022-11-20,,,Engineering,San Diego (California)
96846023,Micheal Green,2022-12-22,2023-11-23,Voluntary,Engineering,"Phoenix, Arizona"
77061480,Sonya Williams,2021-05-02,2021-05-02,Voluntary,Accounting,Los Angeles (California)
40329803,Tyler Andrews,2023-09-28,,,IT,"Chicago, Illinois"
07531620,Eric Hays,2022-03-24,2022-10-24,Voluntary,Accounting,"New York, NY"
14665842,Carolyn Miller,2020-03-23,,,Accounting,Houston (TX)
88848099,Richard Stuart,2023-01-28,2023-12-29,Voluntary,IT,Houston (Texas)
53991142,Candice Ramirez,2022-02-27,2023-03-05,Involuntary,Accounting,"Phoenix, Arizona"
64854564,John Diaz,2022-03-11,,,Customer Service,"Los Angeles, CA"
77576122,Seth Curry,2020-08-21,2022-08-06,Voluntary,Sales,"Houston, Texas"
81212171,April Collins,2023-07-17,,,Customer Service,"Philadelphia, PA"
15419646,Michael Marsh,2021-05-01,,,Sales,San Diego (CA)
88842639,Kevin Morrow,2023-01-26,,,Marketing,"San Antonio, Texas"
05529006,David Martin,2023-11-02,,,IT,Dallas (Texas)
57403167,Alexander Brown,2021-07-16,,,IT,"Phoenix, AZ"
75065433,Dennis Turner,2021-08-14,,,Sales,"Chicago, IL"
28932859,Connie Robinson,2022-11-12,2023-09-14,Involuntary,Marketing,New York (New York)
05584870,Jack Garcia,2019-02-18,,,Accounting,Illinois - Chicago
20863866,Michael Mitchell,2020-12-08,2022-08-18,Involuntary,Sales,California - San Jose
03538639,Oscar Kelly,2022-10-26,,,Customer Service,Chicago (Illinois)
71287315,Connie Turner,2023-10-01,2023-10-19,Voluntary,Accounting,Phoenix (Arizona)
95711808,Gregory Rios,2023-11-02,2023-11-30,Voluntary,IT,"San Jose, California"
99577436,Benjamin Wilkinson,2023-08-30,2023-10-01,Voluntary,Accounting,Chicago (IL)
94457891,Clinton Moore,2019-01-27,2020-10-19,Voluntary,IT,Chicago (Illinois)
83610258,Timothy Johnson,2020-08-09,2021-08-09,Voluntary,Accounting,"New York, NY"
75515503,John Hooper,2021-02-14,,,Engineering,"San Diego, CA"
59421008,Stephen Wood,2020-11-22,2022-12-29,Involuntary,IT,"San Diego, California"
92080723,Valerie Ford,2021-11-24,,,Customer Service,Phoenix (Arizona)
32866957,Jason Hardy,2023-06-08,,,Engineering,PA - Philadelphia
64222306,Michael Montes,2022-02-11,,,Accounting,"Los Angeles, California"
70059653,Anthony Wells,2022-03-11,2023-03-10,Voluntary,IT,San Jose (CA)
46113742,Trevor Hill,2023-05-18,,,Customer Service,"New York, NY"
16948947,Sylvia Schroeder,2022-03-14,,,Marketing,Phoenix (Arizona)
95583531,Debra Bradley,2019-05-28,,,Engineering,Philadelphia (Pennsylvania)
79147233,Kevin Barton,2019-10-13,,,Sales,California - San Diego
43112269,Vincent Savage,2023-10-29,,,Engineering,San Jose (California)
17601201,Jordan Wilkerson,2021-06-29,,,Customer Service,"Houston, Texas"
25086056,Patricia Boyd,2022-10-16,,,Customer Service,"New York, New York"
29835009,Amy Wright,2022-01-11,,,Sales,"San Diego, California"
50882460,Melissa Stephens,2021-04-12,2023-09-22,Voluntary,IT,"New York, NY"
82124766,Nicole Moore,2021-05-19,2023-12-31,Involuntary,Engineering,"Dallas, TX"
63789751,Leslie Fitzgerald,2020-09-27,,,IT,CA - San Jose
46943980,Amanda Swanson,2019-09-01,,,Sales,"San Diego, California"
05474971,Raymond Fischer,2022-05-20,2023-06-01,Involuntary,Customer Service,"Dallas, TX"
90912014,Robert Gonzales,2022-11-22,2023-01-19,Involuntary,Customer Service,San Diego (California)
81406528,Amy Ramirez,2019-04-29,,,Sales,"Los Angeles, CA"
92626996,Bradley Jones,2023-01-20,,,Accounting,Philadelphia (PA)
02446862,Sandra Torres,2021-03-18,,,Customer Service,TX - San Antonio
14251767,Elizabeth Allen,2021-11-23,2022-07-24,Involuntary,IT,Phoenix (Arizona)
77902619,Jeffrey Wells,2021-09-18,2022-01-18,Voluntary,Customer Service,San Diego (CA)
16103056,Carlos Brown,2023-12-15,2023-12-27,Involuntary,IT,"Los Angeles, California"
02062460,Madeline Ford,2019-07-17,,,Customer Service,San Diego (CA)
77412925,Gavin Bauer,2019-03-25,2023-07-05,Involuntary,IT,San Diego (California)
10796723,David Stokes,2023-03-22,2023-05-14,Involuntary,Marketing,"Dallas, Texas"
34351489,Caitlin Wilson,2019-07-11,,,Engineering,"San Diego, CA"
